,nouns,animal
2064,emanate,3.95441020373255e-05
1173,cloudburst,3.95441020373255e-05
1174,clove,3.95441020373255e-05
2076,emitter,3.95441020373255e-05
1176,cloves,3.95441020373255e-05
1181,co-producer,3.95441020373255e-05
1188,cob,3.95441020373255e-05
1189,cobbler,3.95441020373255e-05
2073,emergent,3.95441020373255e-05
1190,cobweb,3.95441020373255e-05
1193,cockroach,3.95441020373255e-05
1199,codepage,3.95441020373255e-05
2068,embossing,3.95441020373255e-05
1200,codling,3.95441020373255e-05
1201,codon,3.95441020373255e-05
1202,codpiece,3.95441020373255e-05
1203,coevolution,3.95441020373255e-05
2067,embellishment,3.95441020373255e-05
1204,cofactor,3.95441020373255e-05
1207,cohesion,3.95441020373255e-05
1292,comportment,3.95441020373255e-05
1296,compost,3.95441020373255e-05
2045,electrocardiogram,3.95441020373255e-05
1372,contingency,3.95441020373255e-05
1374,contour,3.95441020373255e-05
1377,contrail,3.95441020373255e-05
1394,cookbook,3.95441020373255e-05
1397,coonskin,3.95441020373255e-05
1402,cop-out,3.95441020373255e-05
1408,copywriter,3.95441020373255e-05
1411,corduroy,3.95441020373255e-05
2026,effacement,3.95441020373255e-05
1414,cormorant,3.95441020373255e-05
1418,cornet,3.95441020373255e-05
1419,cornflakes,3.95441020373255e-05
1420,cornmeal,3.95441020373255e-05
1423,corporatism,3.95441020373255e-05
1425,corral,3.95441020373255e-05
1430,corsage,3.95441020373255e-05
2018,edger,3.95441020373255e-05
1431,cosset,3.95441020373255e-05
2015,ecumenist,3.95441020373255e-05
1438,cougar,3.95441020373255e-05
2030,effector,3.95441020373255e-05
1365,contagion,3.95441020373255e-05
1298,compress,3.95441020373255e-05
1364,contact lens,3.95441020373255e-05
1300,comptroller,3.95441020373255e-05
1303,comradeship,3.95441020373255e-05
1314,conditioner,3.95441020373255e-05
1315,condominium,3.95441020373255e-05
2042,elderberry,3.95441020373255e-05
2040,ejector,3.95441020373255e-05
1320,confectionery,3.95441020373255e-05
1323,confidentiality,3.95441020373255e-05
2039,eicosanoid,3.95441020373255e-05
1327,conformation,3.95441020373255e-05
2037,eggplant,3.95441020373255e-05
2036,eggnog,3.95441020373255e-05
1329,conga,3.95441020373255e-05
1334,congressperson,3.95441020373255e-05
2035,egghead,3.95441020373255e-05
1335,conifer,3.95441020373255e-05
1337,connotation,3.95441020373255e-05
1346,consignment,3.95441020373255e-05
1352,conspirator,3.95441020373255e-05
1163,cloister,3.95441020373255e-05
1162,clogs,3.95441020373255e-05
1161,clockwork,3.95441020373255e-05
1020,chasm,3.95441020373255e-05
1023,chasuble,3.95441020373255e-05
1026,chauffeur,3.95441020373255e-05
1027,chauvinist,3.95441020373255e-05
1029,checkbook,3.95441020373255e-05
1031,checkout,3.95441020373255e-05
1032,checkroom,3.95441020373255e-05
1033,cheddar,3.95441020373255e-05
1037,cheesecake,3.95441020373255e-05
1038,cheetah,3.95441020373255e-05
1040,chem,3.95441020373255e-05
1043,chemotaxis,3.95441020373255e-05
2108,enquiry,3.95441020373255e-05
1044,cheque,3.95441020373255e-05
1051,chicory,3.95441020373255e-05
1053,chiffonier,3.95441020373255e-05
1059,chime,3.95441020373255e-05
1060,chimpanzee,3.95441020373255e-05
1062,chinchilla,3.95441020373255e-05
1063,chino,3.95441020373255e-05
1022,chastity,3.95441020373255e-05
1017,charset,3.95441020373255e-05
1066,chit-chat,3.95441020373255e-05
2116,entree,3.95441020373255e-05
958,celeriac,3.95441020373255e-05
959,celery,3.95441020373255e-05
963,celsius,3.95441020373255e-05
966,cenotaph,3.95441020373255e-05
1901,doubter,3.95441020373255e-05
972,centurion,3.95441020373255e-05
974,cephalopod,3.95441020373255e-05
982,cesspool,3.95441020373255e-05
983,chafe,3.95441020373255e-05
985,chainstay,3.95441020373255e-05
987,chairlift,3.95441020373255e-05
990,chaise,3.95441020373255e-05
991,chalet,3.95441020373255e-05
992,chalice,3.95441020373255e-05
1000,chandelier,3.95441020373255e-05
1004,chap,3.95441020373255e-05
1011,chard,3.95441020373255e-05
1013,charger,3.95441020373255e-05
1015,charlatan,3.95441020373255e-05
1065,chipmunk,3.95441020373255e-05
1067,chivalry,3.95441020373255e-05
1159,cloakroom,3.95441020373255e-05
1102,circadian,3.95441020373255e-05
1108,cirrhosis,3.95441020373255e-05
1109,cirrus,3.95441020373255e-05
1112,citron,3.95441020373255e-05
1116,civilisation,3.95441020373255e-05
2087,encirclement,3.95441020373255e-05
1119,clam,3.95441020373255e-05
1120,clamp,3.95441020373255e-05
1122,clank,3.95441020373255e-05
2085,emu,3.95441020373255e-05
1123,clapboard,3.95441020373255e-05
1124,clarification,3.95441020373255e-05
1134,clave,3.95441020373255e-05
1135,clavicle,3.95441020373255e-05
1136,clavier,3.95441020373255e-05
1142,cleat,3.95441020373255e-05
1144,clef,3.95441020373255e-05
1145,cleft,3.95441020373255e-05
1156,clipboard,3.95441020373255e-05
1157,clipper,3.95441020373255e-05
1106,circumference,3.95441020373255e-05
1098,cilantro,3.95441020373255e-05
1068,chive,3.95441020373255e-05
1096,cicada,3.95441020373255e-05
1069,chives,3.95441020373255e-05
1073,choker,3.95441020373255e-05
1074,cholesterol,3.95441020373255e-05
1077,chops,3.95441020373255e-05
1078,chopstick,3.95441020373255e-05
1079,chopsticks,3.95441020373255e-05
1083,chowder,3.95441020373255e-05
1085,chromolithograph,3.95441020373255e-05
2098,endpoint,3.95441020373255e-05
1087,chronograph,3.95441020373255e-05
1088,chronometer,3.95441020373255e-05
1089,chrysalis,3.95441020373255e-05
1090,chub,3.95441020373255e-05
2097,endothelium,3.95441020373255e-05
1092,chug,3.95441020373255e-05
1094,churn,3.95441020373255e-05
1095,chutney,3.95441020373255e-05
2095,endoderm,3.95441020373255e-05
2094,endive,3.95441020373255e-05
2014,ectodermal,3.95441020373255e-05
1441,councilman,3.95441020373255e-05
953,caviar,3.95441020373255e-05
1731,detainee,3.95441020373255e-05
1945,drudgery,3.95441020373255e-05
1670,deduction,3.95441020373255e-05
1685,deliberation,3.95441020373255e-05
1943,dromedary,3.95441020373255e-05
1942,drizzle,3.95441020373255e-05
1692,demur,3.95441020373255e-05
1695,denominator,3.95441020373255e-05
1698,deodorant,3.95441020373255e-05
1708,depressive,3.95441020373255e-05
1732,detainment,3.95441020373255e-05
1442,councilor,3.95441020373255e-05
1738,detour,3.95441020373255e-05
1744,deviance,3.95441020373255e-05
1749,dhow,3.95441020373255e-05
1751,diadem,3.95441020373255e-05
1757,diam,3.95441020373255e-05
1759,diaper,3.95441020373255e-05
1760,diaphragm,3.95441020373255e-05
1761,diarist,3.95441020373255e-05
1763,dibble,3.95441020373255e-05
1669,deduce,3.95441020373255e-05
1667,decryption,3.95441020373255e-05
1664,decongestant,3.95441020373255e-05
1950,dryer,3.95441020373255e-05
1963,dump truck,3.95441020373255e-05
1624,dandelion,3.95441020373255e-05
1629,darn,3.95441020373255e-05
1639,daybed,3.95441020373255e-05
1646,dearest,3.95441020373255e-05
1961,dumbwaiter,3.95441020373255e-05
1648,deathwatch,3.95441020373255e-05
1960,dulcimer,3.95441020373255e-05
1959,dugout,3.95441020373255e-05
1652,debtor,3.95441020373255e-05
1654,decadence,3.95441020373255e-05
1958,duffel,3.95441020373255e-05
1655,decency,3.95441020373255e-05
1957,dueling,3.95441020373255e-05
1658,decision-making,3.95441020373255e-05
1661,declination,3.95441020373255e-05
1663,decoder,3.95441020373255e-05
1953,dud,3.95441020373255e-05
1952,duckling,3.95441020373255e-05
1765,dickey,3.95441020373255e-05
1766,dictaphone,3.95441020373255e-05
1768,diction,3.95441020373255e-05
1832,dishwasher,3.95441020373255e-05
1839,disposer,3.95441020373255e-05
1911,downturn,3.95441020373255e-05
1845,dissonance,3.95441020373255e-05
1852,divalent,3.95441020373255e-05
1907,downgrade,3.95441020373255e-05
1853,divan,3.95441020373255e-05
1857,dividend,3.95441020373255e-05
1858,divider,3.95441020373255e-05
1906,downforce,3.95441020373255e-05
1873,doggie,3.95441020373255e-05
1874,dogsled,3.95441020373255e-05
1875,dogwood,3.95441020373255e-05
1879,dollop,3.95441020373255e-05
1880,dolman,3.95441020373255e-05
1881,dolor,3.95441020373255e-05
1903,doughnut,3.95441020373255e-05
1889,donut,3.95441020373255e-05
1892,doorknob,3.95441020373255e-05
1893,doorpost,3.95441020373255e-05
1834,disparity,3.95441020373255e-05
1828,disengagement,3.95441020373255e-05
1778,digestion,3.95441020373255e-05
1827,disembodiment,3.95441020373255e-05
1779,digestive,3.95441020373255e-05
1784,dilapidation,3.95441020373255e-05
1785,dill,3.95441020373255e-05
1931,dredger,3.95441020373255e-05
1786,dilution,3.95441020373255e-05
1789,dimple,3.95441020373255e-05
1791,dinghy,3.95441020373255e-05
1926,drawbridge,3.95441020373255e-05
1799,dipstick,3.95441020373255e-05
1924,drapes,3.95441020373255e-05
1804,dirndl,3.95441020373255e-05
1923,dramaturge,3.95441020373255e-05
1810,disarmament,3.95441020373255e-05
1814,disclaimer,3.95441020373255e-05
1817,disconnection,3.95441020373255e-05
1821,discrepancy,3.95441020373255e-05
1918,dragster,3.95441020373255e-05
1917,dragonfruit,3.95441020373255e-05
1916,dragonfly,3.95441020373255e-05
1613,daikon,3.95441020373255e-05
1612,dahlia,3.95441020373255e-05
1610,daffodil,3.95441020373255e-05
1998,earthworm,3.95441020373255e-05
1490,crayfish,3.95441020373255e-05
1491,crayon,3.95441020373255e-05
1495,creationism,3.95441020373255e-05
1496,creationist,3.95441020373255e-05
1501,creche,3.95441020373255e-05
1502,credential,3.95441020373255e-05
1994,earring,3.95441020373255e-05
1503,credenza,3.95441020373255e-05
1506,creditor,3.95441020373255e-05
1508,creme brulee,3.95441020373255e-05
1993,earplug,3.95441020373255e-05
1991,earmuffs,3.95441020373255e-05
1990,eardrum,3.95441020373255e-05
1509,crepe,3.95441020373255e-05
1988,eaglet,3.95441020373255e-05
1512,crewman,3.95441020373255e-05
1513,crewmate,3.95441020373255e-05
1514,crewmember,3.95441020373255e-05
1515,crewmen,3.95441020373255e-05
1489,crawdad,3.95441020373255e-05
1488,craw,3.95441020373255e-05
1986,e-reader,3.95441020373255e-05
1487,cravat,3.95441020373255e-05
1443,councilperson,3.95441020373255e-05
1446,counselling,3.95441020373255e-05
1447,counsellor,3.95441020373255e-05
1451,counter-force,3.95441020373255e-05
2008,ecliptic,3.95441020373255e-05
1453,counterterrorism,3.95441020373255e-05
2006,echidna,3.95441020373255e-05
2005,ecclesia,3.95441020373255e-05
1459,coupon,3.95441020373255e-05
1466,covariate,3.95441020373255e-05
2004,eavesdropper,3.95441020373255e-05
2003,eaves,3.95441020373255e-05
1469,coverall,3.95441020373255e-05
1471,cowbell,3.95441020373255e-05
1476,cracker,3.95441020373255e-05
1477,crackers,3.95441020373255e-05
1481,cranberry,3.95441020373255e-05
2000,easel,3.95441020373255e-05
1483,cranky,3.95441020373255e-05
1516,cria,3.95441020373255e-05
1517,crib,3.95441020373255e-05
1965,dune buggy,3.95441020373255e-05
1576,curler,3.95441020373255e-05
1974,duster,3.95441020373255e-05
1973,dust storm,3.95441020373255e-05
1583,cursor,3.95441020373255e-05
1584,curtailment,3.95441020373255e-05
1588,custard,3.95441020373255e-05
1593,cuticle,3.95441020373255e-05
1594,cutlet,3.95441020373255e-05
1970,durian,3.95441020373255e-05
1595,cutover,3.95441020373255e-05
1597,cyclamen,3.95441020373255e-05
1600,cyclooxygenase,3.95441020373255e-05
1968,duplexer,3.95441020373255e-05
1601,cygnet,3.95441020373255e-05
1603,cymbal,3.95441020373255e-05
1604,cynic,3.95441020373255e-05
1966,dungarees,3.95441020373255e-05
1605,cyst,3.95441020373255e-05
1606,cytokine,3.95441020373255e-05
1607,cytoplasm,3.95441020373255e-05
1577,currant,3.95441020373255e-05
1573,curio,3.95441020373255e-05
1518,cribbage,3.95441020373255e-05
1571,curd,3.95441020373255e-05
1985,e-mail,3.95441020373255e-05
1984,e-book,3.95441020373255e-05
1523,crinoline,3.95441020373255e-05
1531,crocus,3.95441020373255e-05
1532,croissant,3.95441020373255e-05
1536,cross-contamination,3.95441020373255e-05
1537,cross-stitch,3.95441020373255e-05
1539,croup,3.95441020373255e-05
1543,crucifixion,3.95441020373255e-05
1547,crumb,3.95441020373255e-05
1554,crystallography,3.95441020373255e-05
1558,cucumber,3.95441020373255e-05
1560,cuff-link,3.95441020373255e-05
1562,cultivar,3.95441020373255e-05
1563,cultivator,3.95441020373255e-05
1565,culvert,3.95441020373255e-05
1566,cummerbund,3.95441020373255e-05
1569,cupcake,3.95441020373255e-05
1570,cupola,3.95441020373255e-05
954,cayenne,3.95441020373255e-05
970,centimeter,3.95441020373255e-05
947,cauliflower,3.95441020373255e-05
2241,eyeglasses,3.95441020373255e-05
332,astrolabe,3.95441020373255e-05
333,astrologer,3.95441020373255e-05
334,astrology,3.95441020373255e-05
336,asymmetry,3.95441020373255e-05
337,atelier,3.95441020373255e-05
347,attainment,3.95441020373255e-05
2242,eyelash,3.95441020373255e-05
352,attenuation,3.95441020373255e-05
366,authorisation,3.95441020373255e-05
370,autoimmunity,3.95441020373255e-05
534,bellows,3.95441020373255e-05
2238,eyeball,3.95441020373255e-05
372,automaton,3.95441020373255e-05
2236,extremist,3.95441020373255e-05
378,avocado,3.95441020373255e-05
383,azimuth,3.95441020373255e-05
385,baboon,3.95441020373255e-05
386,babushka,3.95441020373255e-05
390,back-up,3.95441020373255e-05
392,backburn,3.95441020373255e-05
331,astrakhan,3.95441020373255e-05
330,asterisk,3.95441020373255e-05
2244,eyelid,3.95441020373255e-05
314,aspic,3.95441020373255e-05
266,arch-rival,3.95441020373255e-05
269,archeology,3.95441020373255e-05
280,arm-rest,3.95441020373255e-05
281,armadillo,3.95441020373255e-05
2254,facsimile,3.95441020373255e-05
284,armoire,3.95441020373255e-05
287,armpit,3.95441020373255e-05
288,armrest,3.95441020373255e-05
299,artichoke,3.95441020373255e-05
2252,facet,3.95441020373255e-05
302,artificer,3.95441020373255e-05
2251,facelift,3.95441020373255e-05
304,ascend,3.95441020373255e-05
2248,eyrie,3.95441020373255e-05
308,ashram,3.95441020373255e-05
309,ashtray,3.95441020373255e-05
2247,eyestrain,3.95441020373255e-05
2246,eyeliner,3.95441020373255e-05
311,asparagus,3.95441020373255e-05
402,bafflement,3.95441020373255e-05
404,bagel,3.95441020373255e-05
406,baggie,3.95441020373255e-05
475,bassinet,3.95441020373255e-05
479,bather,3.95441020373255e-05
480,bathhouse,3.95441020373255e-05
481,bathrobe,3.95441020373255e-05
2212,expectancy,3.95441020373255e-05
2211,expansionism,3.95441020373255e-05
483,bathtub,3.95441020373255e-05
2209,exocrine,3.95441020373255e-05
493,bead,3.95441020373255e-05
497,beancurd,3.95441020373255e-05
498,beanie,3.95441020373255e-05
499,beanstalk,3.95441020373255e-05
503,beastie,3.95441020373255e-05
516,beet,3.95441020373255e-05
518,beggar,3.95441020373255e-05
945,catsup,3.95441020373255e-05
521,begonia,3.95441020373255e-05
525,beheading,3.95441020373255e-05
526,behest,3.95441020373255e-05
529,belfry,3.95441020373255e-05
476,bassoon,3.95441020373255e-05
465,baseboard,3.95441020373255e-05
407,baggy,3.95441020373255e-05
461,barstool,3.95441020373255e-05
408,bagpipe,3.95441020373255e-05
411,bake,3.95441020373255e-05
414,bakeware,3.95441020373255e-05
415,balaclava,3.95441020373255e-05
416,balalaika,3.95441020373255e-05
422,balloonist,3.95441020373255e-05
424,ballpark,3.95441020373255e-05
429,bandana,3.95441020373255e-05
430,bandanna,3.95441020373255e-05
431,bandolier,3.95441020373255e-05
433,bangle,3.95441020373255e-05
436,bankbook,3.95441020373255e-05
441,banquette,3.95441020373255e-05
442,banyan,3.95441020373255e-05
443,baobab,3.95441020373255e-05
446,barbeque,3.95441020373255e-05
448,barbiturate,3.95441020373255e-05
452,barium,3.95441020373255e-05
456,barometer,3.95441020373255e-05
263,aquifer,3.95441020373255e-05
261,apse,3.95441020373255e-05
259,apricot,3.95441020373255e-05
65,admin,3.95441020373255e-05
80,adverb,3.95441020373255e-05
2295,fava,3.95441020373255e-05
2294,fav,3.95441020373255e-05
89,affidavit,3.95441020373255e-05
92,afoul,3.95441020373255e-05
96,aftershave,3.95441020373255e-05
97,aftershock,3.95441020373255e-05
98,afterthought,3.95441020373255e-05
103,aggradation,3.95441020373255e-05
2292,faucet,3.95441020373255e-05
105,aglet,3.95441020373255e-05
2291,fatigues,3.95441020373255e-05
113,airbag,3.95441020373255e-05
2289,father-in-law,3.95441020373255e-05
116,airfare,3.95441020373255e-05
118,airforce,3.95441020373255e-05
120,airmail,3.95441020373255e-05
121,airman,3.95441020373255e-05
127,alb,3.95441020373255e-05
72,adrenalin,3.95441020373255e-05
59,adapter,3.95441020373255e-05
131,alcove,3.95441020373255e-05
56,acupuncture,3.95441020373255e-05
2,SUV,3.95441020373255e-05
3,TV,3.95441020373255e-05
4,aardvark,3.95441020373255e-05
5,abacus,3.95441020373255e-05
2306,fedora,3.95441020373255e-05
10,abnormality,3.95441020373255e-05
11,abolishment,3.95441020373255e-05
13,abrogation,3.95441020373255e-05
2304,fedelini,3.95441020373255e-05
19,accelerant,3.95441020373255e-05
27,accompanist,3.95441020373255e-05
38,acetate,3.95441020373255e-05
40,achiever,3.95441020373255e-05
42,acknowledgment,3.95441020373255e-05
43,acorn,3.95441020373255e-05
44,acoustics,3.95441020373255e-05
2299,fax,3.95441020373255e-05
48,acrylic,3.95441020373255e-05
2298,fawn,3.95441020373255e-05
128,albatross,3.95441020373255e-05
132,alder,3.95441020373255e-05
257,appropriation,3.95441020373255e-05
2268,falling-out,3.95441020373255e-05
200,angora,3.95441020373255e-05
201,angstrom,3.95441020373255e-05
205,anise,3.95441020373255e-05
207,anklet,3.95441020373255e-05
211,anorak,3.95441020373255e-05
214,anteater,3.95441020373255e-05
215,antecedent,3.95441020373255e-05
216,antechamber,3.95441020373255e-05
217,antelope,3.95441020373255e-05
223,anticodon,3.95441020373255e-05
227,antler,3.95441020373255e-05
228,antling,3.95441020373255e-05
236,aperitif,3.95441020373255e-05
243,appellation,3.95441020373255e-05
245,appetiser,3.95441020373255e-05
2259,fahrenheit,3.95441020373255e-05
247,appetizer,3.95441020373255e-05
250,applewood,3.95441020373255e-05
251,appliance,3.95441020373255e-05
2267,fallacy,3.95441020373255e-05
198,angiosperm,3.95441020373255e-05
135,alfalfa,3.95441020373255e-05
197,angina,3.95441020373255e-05
139,alibi,3.95441020373255e-05
141,allegation,3.95441020373255e-05
142,allergist,3.95441020373255e-05
149,alluvium,3.95441020373255e-05
150,almanac,3.95441020373255e-05
2284,fascia,3.95441020373255e-05
2283,farrow,3.95441020373255e-05
153,alpaca,3.95441020373255e-05
154,alpenglow,3.95441020373255e-05
155,alpenhorn,3.95441020373255e-05
2277,fanny-pack,3.95441020373255e-05
169,ambience,3.95441020373255e-05
174,amenity,3.95441020373255e-05
179,anagram,3.95441020373255e-05
180,analgesia,3.95441020373255e-05
2275,fanlight,3.95441020373255e-05
191,anchovy,3.95441020373255e-05
193,anesthesiologist,3.95441020373255e-05
194,anesthesiology,3.95441020373255e-05
533,belligerency,3.95441020373255e-05
519,beginner,3.95441020373255e-05
539,beneficiary,3.95441020373255e-05
859,cannibal,3.95441020373255e-05
812,buzzard,3.95441020373255e-05
813,c-clamp,3.95441020373255e-05
814,cabana,3.95441020373255e-05
2157,estrogen,3.95441020373255e-05
819,caboose,3.95441020373255e-05
820,cacao,3.95441020373255e-05
822,caddy,3.95441020373255e-05
825,caffeine,3.95441020373255e-05
